Gene stable ID	Gene name	Mouse gene stable ID	Mouse homology type
ENSOCUG00000028052	AMOTL2	ENSMUSG00000032531	ortholog_one2one
ENSOCUG00000031524			
ENSOCUG00000010479	HCCS	ENSMUSG00000031352	ortholog_one2one
ENSOCUG00000019267	ocu-let-7a-3		
ENSOCUG00000021619	MAFB	ENSMUSG00000074622	ortholog_one2one
ENSOCUG00000012383	MEIOC	ENSMUSG00000051455	ortholog_one2one
ENSOCUG00000013533	IGHM	ENSMUSG00000076617	ortholog_one2one
ENSOCUG00000029998		ENSMUSG00000026036	ortholog_one2many
ENSOCUG00000019209	ocu-let-7b		
ENSOCUG00000008420	FN3K	ENSMUSG00000025175	ortholog_one2one
ENSOCUG00000025636			
ENSOCUG00000003326	ZNF518B	ENSMUSG00000046572	ortholog_one2one
ENSOCUG00000004508	OR4K5	ENSMUSG00000049011	ortholog_one2one
ENSOCUG00000011955	SIDT2	ENSMUSG00000034908	ortholog_one2one
ENSOCUG00000021030	U6		
ENSOCUG00000029161	CCDC91	ENSMUSG00000030301	ortholog_one2one
ENSOCUG00000030978			
ENSOCUG00000032194			
ENSOCUG00000025836	SERF1A	ENSMUSG00000021643	ortholog_one2one
ENSOCUG00000029349			
ENSOCUG00000034368		ENSMUSG00000043331	ortholog_one2one
ENSOCUG00000036512	CCDC179	ENSMUSG00000094445	ortholog_one2one
ENSOCUG00000038753			
ENSOCUG00000000148	CDO1	ENSMUSG00000033022	ortholog_one2one
ENSOCUG00000032694	CMC2	ENSMUSG00000103906	ortholog_one2one
ENSOCUG00000029980			
ENSOCUG00000010299	CSRP1	ENSMUSG00000026421	ortholog_one2one
ENSOCUG00000014072	ISCA2	ENSMUSG00000021241	ortholog_one2one
ENSOCUG00000016387	THOC3	ENSMUSG00000025872	ortholog_one2one
ENSOCUG00000011590	RXRB	ENSMUSG00000039656	ortholog_one2one
ENSOCUG00000025161	U4atac		
ENSOCUG00000007797	CCKBR	ENSMUSG00000030898	ortholog_one2one
ENSOCUG00000030739			
ENSOCUG00000029952			
ENSOCUG00000012490	UBE3C	ENSMUSG00000039000	ortholog_one2one
ENSOCUG00000018035	ocu-mir-221	ENSMUSG00000065422	ortholog_one2one
ENSOCUG00000017035	TRIM54		
ENSOCUG00000038224			
ENSOCUG00000037726			
ENSOCUG00000032929			
ENSOCUG00000023313	SNORA63		
ENSOCUG00000031614			
ENSOCUG00000016172	STXBP1	ENSMUSG00000026797	ortholog_one2one
ENSOCUG00000005563	LAMP3	ENSMUSG00000041247	ortholog_one2one
ENSOCUG00000034812			
ENSOCUG00000025996			
ENSOCUG00000035369			
ENSOCUG00000029790			
ENSOCUG00000033656			
ENSOCUG00000033021			
ENSOCUG00000031951		ENSMUSG00000096551	ortholog_many2many
ENSOCUG00000031951		ENSMUSG00000096168	ortholog_many2many
ENSOCUG00000031951		ENSMUSG00000076761	ortholog_many2many
ENSOCUG00000031951		ENSMUSG00000095646	ortholog_many2many
ENSOCUG00000031951		ENSMUSG00000096106	ortholog_many2many
ENSOCUG00000031951		ENSMUSG00000095607	ortholog_many2many
ENSOCUG00000031951		ENSMUSG00000094792	ortholog_many2many
ENSOCUG00000036479			
ENSOCUG00000013123	KRT15	ENSMUSG00000044041	ortholog_one2many
ENSOCUG00000013123	KRT15	ENSMUSG00000054146	ortholog_one2many
ENSOCUG00000011167		ENSMUSG00000049658	ortholog_one2one
ENSOCUG00000034499		ENSMUSG00000024042	ortholog_one2many
ENSOCUG00000001402	HOOK3	ENSMUSG00000037234	ortholog_one2one
ENSOCUG00000035033			
ENSOCUG00000037513		ENSMUSG00000075574	ortholog_one2one
ENSOCUG00000022844	U6		
ENSOCUG00000005431		ENSMUSG00000025956	ortholog_one2one
ENSOCUG00000018869	U6	ENSMUSG00000065674	ortholog_one2one
ENSOCUG00000032819			
ENSOCUG00000004536	EIF2B5	ENSMUSG00000003235	ortholog_one2one
ENSOCUG00000024112	LGALS3BP	ENSMUSG00000033880	ortholog_one2one
ENSOCUG00000037168			
ENSOCUG00000032685			
ENSOCUG00000038034			
ENSOCUG00000021523		ENSMUSG00000079480	ortholog_one2many
ENSOCUG00000010372	MAP3K21	ENSMUSG00000031853	ortholog_one2one
ENSOCUG00000019553	SNORA30	ENSMUSG00000064581	ortholog_many2many
ENSOCUG00000019553	SNORA30	ENSMUSG00000065259	ortholog_many2many
ENSOCUG00000022965	SNORD116		
ENSOCUG00000037686			
ENSOCUG00000023438		ENSMUSG00000121811	ortholog_one2one
ENSOCUG00000027568		ENSMUSG00000031939	ortholog_one2many
ENSOCUG00000006948	XRCC6	ENSMUSG00000022471	ortholog_one2one
ENSOCUG00000017003	RAB1A	ENSMUSG00000020149	ortholog_one2one
ENSOCUG00000036806			
ENSOCUG00000011288	AAAS	ENSMUSG00000036678	ortholog_one2one
ENSOCUG00000028605	SNORA81		
ENSOCUG00000033481			
ENSOCUG00000018016	MIR222	ENSMUSG00000065471	ortholog_one2one
ENSOCUG00000004917	AMMECR1L	ENSMUSG00000041915	ortholog_one2one
ENSOCUG00000012628	GLRX5	ENSMUSG00000021102	ortholog_one2one
ENSOCUG00000022227			
ENSOCUG00000007057	ZGRF1		
ENSOCUG00000034894			
ENSOCUG00000039177		ENSMUSG00000032905	ortholog_one2many
ENSOCUG00000031811			
ENSOCUG00000024886	KCTD5	ENSMUSG00000016946	ortholog_one2one
ENSOCUG00000031156			
ENSOCUG00000004918	NIBAN2	ENSMUSG00000026796	ortholog_one2one
ENSOCUG00000036321			
ENSOCUG00000022001	OR4K2	ENSMUSG00000109835	ortholog_one2one
ENSOCUG00000005948	DMXL2	ENSMUSG00000041268	ortholog_one2one
ENSOCUG00000021140			
ENSOCUG00000002292	TBCD	ENSMUSG00000039230	ortholog_one2one
ENSOCUG00000024849	MED1	ENSMUSG00000018160	ortholog_one2one
ENSOCUG00000011875		ENSMUSG00000022472	ortholog_one2one
ENSOCUG00000025990	PRSS27	ENSMUSG00000050762	ortholog_one2one
ENSOCUG00000009353	PPARA	ENSMUSG00000022383	ortholog_one2one
ENSOCUG00000019523	SNORA57		
ENSOCUG00000008221	TOP1	ENSMUSG00000070544	ortholog_one2one
ENSOCUG00000032299			
ENSOCUG00000023054	SNORD116		
ENSOCUG00000034558			
ENSOCUG00000028534	SCARNA13		
ENSOCUG00000020446	U6	ENSMUSG00002075874	ortholog_one2one
ENSOCUG00000003811	SP7	ENSMUSG00000060284	ortholog_one2one
ENSOCUG00000009850	NPC1	ENSMUSG00000024413	ortholog_one2one
ENSOCUG00000034676			
ENSOCUG00000029934			
ENSOCUG00000005711	CETN3	ENSMUSG00000021537	ortholog_one2one
ENSOCUG00000010623		ENSMUSG00002076083	ortholog_one2one
ENSOCUG00000024761	DEFB130B	ENSMUSG00000075573	ortholog_one2one
ENSOCUG00000031187			
ENSOCUG00000003221	KDM7A	ENSMUSG00000042599	ortholog_one2one
ENSOCUG00000015013	CCNYL1	ENSMUSG00000070871	ortholog_one2one
ENSOCUG00000017323			
ENSOCUG00000009273	AP3S1	ENSMUSG00000024480	ortholog_one2many
ENSOCUG00000012918	SYNPR	ENSMUSG00000056296	ortholog_one2one
ENSOCUG00000023405			
ENSOCUG00000021293		ENSMUSG00000073012	ortholog_one2many
ENSOCUG00000021293		ENSMUSG00000033737	ortholog_one2many
ENSOCUG00000016754	CDPF1	ENSMUSG00000064284	ortholog_one2one
ENSOCUG00000032810			
ENSOCUG00000003793		ENSMUSG00000035048	ortholog_one2one
ENSOCUG00000024420	U1	ENSMUSG00000065178	ortholog_one2many
ENSOCUG00000002305	ZNF750	ENSMUSG00000039238	ortholog_one2one
ENSOCUG00000010462	PPP1R13B	ENSMUSG00000021285	ortholog_one2one
ENSOCUG00000004273	MCM3	ENSMUSG00000041859	ortholog_one2one
ENSOCUG00000026308		ENSMUSG00000024125	ortholog_one2one
ENSOCUG00000037894			
ENSOCUG00000038868			
ENSOCUG00000008020	EYA3	ENSMUSG00000028886	ortholog_one2one
ENSOCUG00000025539	U1	ENSMUSG00000065178	ortholog_one2many
ENSOCUG00000006972		ENSMUSG00000027011	ortholog_one2one
ENSOCUG00000002360			
ENSOCUG00000000227	ASAP3	ENSMUSG00000036995	ortholog_one2one
ENSOCUG00000021908		ENSMUSG00000058932	ortholog_many2many
ENSOCUG00000021908		ENSMUSG00000058174	ortholog_many2many
ENSOCUG00000021908		ENSMUSG00000065952	ortholog_many2many
ENSOCUG00000035648			
ENSOCUG00000003175		ENSMUSG00000072419	ortholog_one2many
ENSOCUG00000022661	RPSA		
ENSOCUG00000025809		ENSMUSG00000050896	ortholog_one2one
ENSOCUG00000007773	IFT20	ENSMUSG00000001105	ortholog_one2one
ENSOCUG00000016393	RB1CC1	ENSMUSG00000025907	ortholog_one2one
ENSOCUG00000006941	PMM1	ENSMUSG00000022474	ortholog_one2one
ENSOCUG00000038971		ENSMUSG00000087260	ortholog_one2many
ENSOCUG00000026834	U1	ENSMUSG00000119670	ortholog_one2many
ENSOCUG00000026834	U1	ENSMUSG00000119206	ortholog_one2many
ENSOCUG00000026834	U1	ENSMUSG00000118864	ortholog_one2many
ENSOCUG00000026834	U1	ENSMUSG00000118751	ortholog_one2many
ENSOCUG00000029586	PLA2G2C	ENSMUSG00000028750	ortholog_one2one
ENSOCUG00000004878	ORC3	ENSMUSG00000040044	ortholog_one2one
ENSOCUG00000030096			
ENSOCUG00000029212		ENSMUSG00000035944	ortholog_one2many
ENSOCUG00000014953	SYNE3	ENSMUSG00000054150	ortholog_one2one
ENSOCUG00000003042	PTPA	ENSMUSG00000039515	ortholog_one2one
ENSOCUG00000029440	PCNX4	ENSMUSG00000034501	ortholog_one2one
ENSOCUG00000000080	PLEKHA2	ENSMUSG00000031557	ortholog_one2one
ENSOCUG00000022704	RDM1	ENSMUSG00000010362	ortholog_one2one
ENSOCUG00000034446			
ENSOCUG00000026448			
ENSOCUG00000034180			
ENSOCUG00000000024	CENPN	ENSMUSG00000031756	ortholog_one2one
ENSOCUG00000033376			
ENSOCUG00000038827			
ENSOCUG00000006938	CSDC2	ENSMUSG00000042109	ortholog_one2one
ENSOCUG00000035540			
ENSOCUG00000037669			
ENSOCUG00000027916	FZD5	ENSMUSG00000045005	ortholog_one2one
ENSOCUG00000036589			
ENSOCUG00000003213	PARP12	ENSMUSG00000038507	ortholog_one2one
ENSOCUG00000012504		ENSMUSG00000026097	ortholog_one2one
ENSOCUG00000001695		ENSMUSG00000071909	ortholog_one2many
ENSOCUG00000000371	TTC38	ENSMUSG00000035944	ortholog_one2many
ENSOCUG00000037821			
ENSOCUG00000015545	NAXD	ENSMUSG00000031505	ortholog_one2one
ENSOCUG00000016487	DDR1	ENSMUSG00000003534	ortholog_one2one
ENSOCUG00000004147	SP1	ENSMUSG00000001280	ortholog_one2one
ENSOCUG00000033801	LRSAM1	ENSMUSG00000026792	ortholog_one2one
ENSOCUG00000036098			
ENSOCUG00000034503			
ENSOCUG00000017245	B3GNTL1	ENSMUSG00000046605	ortholog_one2one
ENSOCUG00000037465			
ENSOCUG00000022444		ENSMUSG00000028223	ortholog_one2many
ENSOCUG00000030451		ENSMUSG00000026853	ortholog_one2one
ENSOCUG00000026395	DIO3	ENSMUSG00000075707	ortholog_one2one
ENSOCUG00000024459	U11		
ENSOCUG00000007968	ZBTB18	ENSMUSG00000063659	ortholog_one2one
ENSOCUG00000001607		ENSMUSG00000024114	ortholog_one2one
ENSOCUG00000038980			
ENSOCUG00000003638	GABRB3	ENSMUSG00000033676	ortholog_one2one
ENSOCUG00000031770			
ENSOCUG00000028068			
ENSOCUG00000035890			
ENSOCUG00000020103	SNORA79	ENSMUSG00000080365	ortholog_one2many
ENSOCUG00000020103	SNORA79	ENSMUSG00000088412	ortholog_one2many
ENSOCUG00000020103	SNORA79	ENSMUSG00000080440	ortholog_one2many
ENSOCUG00000013432	WNT7A	ENSMUSG00000030093	ortholog_one2one
ENSOCUG00000007275	POLR3H	ENSMUSG00000022476	ortholog_one2one
ENSOCUG00000007095	SLC2A12	ENSMUSG00000037490	ortholog_one2one
ENSOCUG00000034103			
ENSOCUG00000036167			
ENSOCUG00000038407		ENSMUSG00000024172	ortholog_one2many
ENSOCUG00000014245	METRNL	ENSMUSG00000039208	ortholog_one2one
ENSOCUG00000005623	SCN9A	ENSMUSG00000075316	ortholog_one2one
ENSOCUG00000035836			
ENSOCUG00000022195		ENSMUSG00000024116	ortholog_one2one
ENSOCUG00000036252		ENSMUSG00000024172	ortholog_one2many
ENSOCUG00000011110	PCNP	ENSMUSG00000071533	ortholog_one2many
ENSOCUG00000001196	C11orf87	ENSMUSG00000078307	ortholog_one2one
ENSOCUG00000038033			
ENSOCUG00000025676	OR4N2		
ENSOCUG00000037460			
ENSOCUG00000021714			
ENSOCUG00000035627			
ENSOCUG00000003240	IRX5	ENSMUSG00000031737	ortholog_one2one
ENSOCUG00000029206			
ENSOCUG00000031066			
ENSOCUG00000037599			
ENSOCUG00000000377	GTSE1	ENSMUSG00000022385	ortholog_one2one
ENSOCUG00000008850	CACNG1	ENSMUSG00000020722	ortholog_one2one
ENSOCUG00000003775	BCL2L15	ENSMUSG00000044165	ortholog_one2one
ENSOCUG00000022116	U1		
ENSOCUG00000034089			
ENSOCUG00000001517	BTF3L4	ENSMUSG00000114133	ortholog_one2many
ENSOCUG00000001517	BTF3L4	ENSMUSG00000028568	ortholog_one2many
ENSOCUG00000037253			
ENSOCUG00000007506	MARCHF3	ENSMUSG00000032656	ortholog_one2one
ENSOCUG00000004151	AMHR2	ENSMUSG00000023047	ortholog_one2one
ENSOCUG00000010949	TUT7	ENSMUSG00000035248	ortholog_one2one
ENSOCUG00000026631		ENSMUSG00000078193	ortholog_many2many
ENSOCUG00000026631		ENSMUSG00000062997	ortholog_many2many
ENSOCUG00000021368	ACO2	ENSMUSG00000022477	ortholog_one2one
ENSOCUG00000026601			
ENSOCUG00000017754	ASB11	ENSMUSG00000031382	ortholog_one2one
ENSOCUG00000006556	OGFRL1	ENSMUSG00000026158	ortholog_one2one
ENSOCUG00000039050			
ENSOCUG00000003330	CLNK	ENSMUSG00000039315	ortholog_one2one
ENSOCUG00000036215			
ENSOCUG00000003380	FGFR4	ENSMUSG00000005320	ortholog_one2one
ENSOCUG00000031985			
ENSOCUG00000019537	U1		
ENSOCUG00000004103	IRAK4	ENSMUSG00000059883	ortholog_one2one
ENSOCUG00000032849	SNORD43		
ENSOCUG00000027372	DOLPP1	ENSMUSG00000026856	ortholog_one2one
ENSOCUG00000027561		ENSMUSG00000100713	ortholog_many2many
ENSOCUG00000027561		ENSMUSG00000078355	ortholog_many2many
ENSOCUG00000027561		ENSMUSG00000063376	ortholog_many2many
ENSOCUG00000027561		ENSMUSG00000095498	ortholog_many2many
ENSOCUG00000027561		ENSMUSG00000100079	ortholog_many2many
ENSOCUG00000027561		ENSMUSG00000095896	ortholog_many2many
ENSOCUG00000027561		ENSMUSG00000096011	ortholog_many2many
ENSOCUG00000027561		ENSMUSG00000101252	ortholog_many2many
ENSOCUG00000027561		ENSMUSG00000100549	ortholog_many2many
ENSOCUG00000027561		ENSMUSG00000095270	ortholog_many2many
ENSOCUG00000027561		ENSMUSG00000073811	ortholog_many2many
ENSOCUG00000027561		ENSMUSG00000070904	ortholog_many2many
ENSOCUG00000027561		ENSMUSG00000078354	ortholog_many2many
ENSOCUG00000027561		ENSMUSG00000096682	ortholog_many2many
ENSOCUG00000029421	SNX6	ENSMUSG00000005656	ortholog_one2one
ENSOCUG00000025578	U1	ENSMUSG00000065344	ortholog_one2many
ENSOCUG00000004902	RPL12	ENSMUSG00000038900	ortholog_one2many
ENSOCUG00000011103	TRMT10C	ENSMUSG00000044763	ortholog_one2one
ENSOCUG00000005167	ANGPTL1	ENSMUSG00000033544	ortholog_one2one
ENSOCUG00000021384			
ENSOCUG00000000170	NUP155	ENSMUSG00000022142	ortholog_one2one
ENSOCUG00000030582			
ENSOCUG00000001374	TSHR	ENSMUSG00000020963	ortholog_one2one
ENSOCUG00000038680			
ENSOCUG00000032473			
ENSOCUG00000022044			
ENSOCUG00000023693			
ENSOCUG00000035898	PRR13		
ENSOCUG00000030137	U2		
ENSOCUG00000034106			
ENSOCUG00000033207			
ENSOCUG00000009356	PKDREJ	ENSMUSG00000052496	ortholog_one2one
ENSOCUG00000033933			
ENSOCUG00000008548	KLHL9	ENSMUSG00000070923	ortholog_one2one
ENSOCUG00000011814	SESN1	ENSMUSG00000038332	ortholog_one2one
ENSOCUG00000018670	SNORA65		
ENSOCUG00000012892			
ENSOCUG00000038566			
ENSOCUG00000019264	ocu-mir-30c-2		
ENSOCUG00000007393			
ENSOCUG00000039388		ENSMUSG00000039653	ortholog_one2many
ENSOCUG00000030058			
ENSOCUG00000015383	PLEKHM3	ENSMUSG00000051344	ortholog_one2one
ENSOCUG00000008980	BAHD1	ENSMUSG00000040007	ortholog_one2one
ENSOCUG00000016140	TBXAS1	ENSMUSG00000029925	ortholog_one2one
ENSOCUG00000008816		ENSMUSG00000026739	ortholog_one2many
ENSOCUG00000036662			
ENSOCUG00000024406	U6	ENSMUSG00000084607	ortholog_one2one
ENSOCUG00000001555	ACE	ENSMUSG00000020681	ortholog_one2one
ENSOCUG00000019326	SNORA42	ENSMUSG00000065812	ortholog_one2one
ENSOCUG00000004079	IRX6	ENSMUSG00000031738	ortholog_one2one
ENSOCUG00000008776	FBXO43	ENSMUSG00000048230	ortholog_one2one
ENSOCUG00000001341		ENSMUSG00000028610	ortholog_one2one
ENSOCUG00000030186			
ENSOCUG00000016186	RHAG	ENSMUSG00000023926	ortholog_one2one
ENSOCUG00000031833			
ENSOCUG00000012585	MIGA2	ENSMUSG00000026858	ortholog_one2one
ENSOCUG00000024553	SNORD116		
ENSOCUG00000019290	ocu-mir-30a		
ENSOCUG00000012580			
ENSOCUG00000011598	SLC39A7	ENSMUSG00000024327	ortholog_one2one
ENSOCUG00000012705	PHF5A	ENSMUSG00000061360	ortholog_one2one
ENSOCUG00000038281			
ENSOCUG00000020954		ENSMUSG00000059534	ortholog_one2one
ENSOCUG00000026628	BCL3	ENSMUSG00000053175	ortholog_one2one
ENSOCUG00000009787		ENSMUSG00000031176	ortholog_one2many
ENSOCUG00000006464	SPAG8	ENSMUSG00000066196	ortholog_one2one
ENSOCUG00000028137	IHH	ENSMUSG00000006538	ortholog_one2one
ENSOCUG00000030646			
ENSOCUG00000037683		ENSMUSG00000009216	ortholog_one2many
ENSOCUG00000026019	U6	ENSMUSG00000088450	ortholog_one2many
ENSOCUG00000005261	KGD4	ENSMUSG00000061474	ortholog_one2one
ENSOCUG00000007996		ENSMUSG00000079697	ortholog_one2many
ENSOCUG00000007996		ENSMUSG00000062814	ortholog_one2many
ENSOCUG00000007996		ENSMUSG00000068218	ortholog_one2many
ENSOCUG00000007996		ENSMUSG00000079705	ortholog_one2many
ENSOCUG00000007996		ENSMUSG00000068219	ortholog_one2many
ENSOCUG00000007996		ENSMUSG00000079701	ortholog_one2many
ENSOCUG00000007996		ENSMUSG00000079702	ortholog_one2many
ENSOCUG00000007996		ENSMUSG00000079699	ortholog_one2many
ENSOCUG00000007996		ENSMUSG00000023165	ortholog_one2many
ENSOCUG00000007996		ENSMUSG00000079704	ortholog_one2many
ENSOCUG00000007996		ENSMUSG00000071816	ortholog_one2many
ENSOCUG00000007996		ENSMUSG00000079703	ortholog_one2many
ENSOCUG00000007996		ENSMUSG00000035371	ortholog_one2many
ENSOCUG00000004002	A4GNT	ENSMUSG00000037953	ortholog_one2one
ENSOCUG00000037206	U2		
ENSOCUG00000023145	SNORD116		
ENSOCUG00000000388	LYPLAL1	ENSMUSG00000039246	ortholog_one2one
ENSOCUG00000025938	U4		
ENSOCUG00000024842	CTIF	ENSMUSG00000052928	ortholog_one2one
ENSOCUG00000032863			
ENSOCUG00000014415	SRRM2	ENSMUSG00000039218	ortholog_one2one
ENSOCUG00000005634	RAB25	ENSMUSG00000008601	ortholog_one2one
ENSOCUG00000014803	RPF1		
ENSOCUG00000036770			
ENSOCUG00000014067	NPC2	ENSMUSG00000021242	ortholog_one2one
ENSOCUG00000023646		ENSMUSG00000071909	ortholog_one2many
ENSOCUG00000029910			
ENSOCUG00000025082	SNORD116		
ENSOCUG00000035411			
ENSOCUG00000029376		ENSMUSG00000045996	ortholog_one2one
ENSOCUG00000001028	MFSD2A	ENSMUSG00000028655	ortholog_one2one
ENSOCUG00000034655			
ENSOCUG00000037756			
ENSOCUG00000027827		ENSMUSG00000018920	ortholog_one2one
ENSOCUG00000015854	HIPK2	ENSMUSG00000061436	ortholog_one2one
ENSOCUG00000026793	SNORD116		
ENSOCUG00000005014	RFC4	ENSMUSG00000022881	ortholog_one2one
ENSOCUG00000023912	SNORD116		
ENSOCUG00000030464			
ENSOCUG00000027909	TOB2	ENSMUSG00000048546	ortholog_one2one
ENSOCUG00000013013	L3MBTL4	ENSMUSG00000041565	ortholog_one2one
ENSOCUG00000004500	TACC1	ENSMUSG00000065954	ortholog_one2one
ENSOCUG00000025926	SNORD116		
ENSOCUG00000003664	TRMU	ENSMUSG00000022386	ortholog_one2one
ENSOCUG00000024984			
ENSOCUG00000001074	OR51V1	ENSMUSG00000045132	ortholog_one2many
ENSOCUG00000001074	OR51V1	ENSMUSG00000045780	ortholog_one2many
ENSOCUG00000028703	SNORA36	ENSMUSG00000064530	ortholog_one2many
ENSOCUG00000028703	SNORA36	ENSMUSG00000089014	ortholog_one2many
ENSOCUG00000011900	ZNF420	ENSMUSG00000063047	ortholog_one2many
ENSOCUG00000011900	ZNF420	ENSMUSG00000011427	ortholog_one2many
ENSOCUG00000032038			
ENSOCUG00000026716	MBLAC2	ENSMUSG00000051098	ortholog_one2one
ENSOCUG00000032729			
ENSOCUG00000002563		ENSMUSG00000069835	ortholog_one2one
ENSOCUG00000026375		ENSMUSG00000048080	ortholog_one2one
ENSOCUG00000021597		ENSMUSG00000144338	ortholog_many2many
ENSOCUG00000021597		ENSMUSG00000144343	ortholog_many2many
ENSOCUG00000021597		ENSMUSG00000144335	ortholog_many2many
ENSOCUG00000021597		ENSMUSG00000087385	ortholog_many2many
ENSOCUG00000021597		ENSMUSG00000144339	ortholog_many2many
ENSOCUG00000021597		ENSMUSG00000144341	ortholog_many2many
ENSOCUG00000021597		ENSMUSG00000144342	ortholog_many2many
ENSOCUG00000021597		ENSMUSG00000144337	ortholog_many2many
ENSOCUG00000021597		ENSMUSG00000144334	ortholog_many2many
ENSOCUG00000021597		ENSMUSG00000144340	ortholog_many2many
ENSOCUG00000021597		ENSMUSG00000144336	ortholog_many2many
ENSOCUG00000010116	ELOB	ENSMUSG00000055839	ortholog_one2one
ENSOCUG00000012511	PMS1	ENSMUSG00000026098	ortholog_one2one
ENSOCUG00000003796	CEP63	ENSMUSG00000032534	ortholog_one2one
ENSOCUG00000021725	SNORD116		
ENSOCUG00000008001	SLC38A5	ENSMUSG00000031170	ortholog_one2one
ENSOCUG00000012674	CACNA1B	ENSMUSG00000004113	ortholog_one2one
ENSOCUG00000011714	CLPTM1	ENSMUSG00000002981	ortholog_one2one
ENSOCUG00000035208			
ENSOCUG00000023029	CLEC2L	ENSMUSG00000079598	ortholog_one2one
ENSOCUG00000008091	SLC2A8	ENSMUSG00000026791	ortholog_one2one
ENSOCUG00000035008			
ENSOCUG00000036954			
ENSOCUG00000014218	CACNG4	ENSMUSG00000020723	ortholog_one2one
ENSOCUG00000002123	GRM8	ENSMUSG00000024211	ortholog_one2one
ENSOCUG00000034929			
ENSOCUG00000035866			
ENSOCUG00000034259			
ENSOCUG00000033511			
ENSOCUG00000023795			
ENSOCUG00000004228	PRSS33	ENSMUSG00000049620	ortholog_one2one
ENSOCUG00000002891	SERPINC1	ENSMUSG00000026715	ortholog_one2one
ENSOCUG00000039421			
ENSOCUG00000003542	TM4SF18		
ENSOCUG00000012866	TEF	ENSMUSG00000022389	ortholog_one2one
ENSOCUG00000030002			
ENSOCUG00000000454			
ENSOCUG00000028492	U6		
ENSOCUG00000002750		ENSMUSG00000018919	ortholog_one2one
ENSOCUG00000005038		ENSMUSG00000005233	ortholog_one2many
ENSOCUG00000029734		ENSMUSG00000020708	ortholog_one2many
ENSOCUG00000036295			
ENSOCUG00000009765			
ENSOCUG00000009941	RUBCNL	ENSMUSG00000034959	ortholog_one2one
ENSOCUG00000024142		ENSMUSG00000016028	ortholog_one2one
ENSOCUG00000039490			
ENSOCUG00000010112	HTR3C		
ENSOCUG00000014363	PCNX2	ENSMUSG00000060212	ortholog_one2one
ENSOCUG00000038428			
ENSOCUG00000029414	CRYGD		
ENSOCUG00000033355			
ENSOCUG00000022706			
ENSOCUG00000017895	RFX8	ENSMUSG00000057173	ortholog_one2one
ENSOCUG00000016635			
ENSOCUG00000000328	SH3GLB2	ENSMUSG00000026860	ortholog_one2one
ENSOCUG00000022611		ENSMUSG00000032324	ortholog_one2many
ENSOCUG00000002712	ZC3H7B	ENSMUSG00000022390	ortholog_one2one
ENSOCUG00000030578			
ENSOCUG00000036973			
ENSOCUG00000027920	CA7	ENSMUSG00000031883	ortholog_one2one
ENSOCUG00000023816		ENSMUSG00000021286	ortholog_one2one
ENSOCUG00000011036	NOC2L	ENSMUSG00000095567	ortholog_one2one
ENSOCUG00000026435	SNORA40		
ENSOCUG00000022460	snoU109	ENSMUSG00000088323	ortholog_one2one
ENSOCUG00000017836	NECTIN2	ENSMUSG00000062300	ortholog_one2one
ENSOCUG00000038797			
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000091382	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000095670	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000115644	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000064259	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000093755	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000115236	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000115170	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000115668	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000115701	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000114982	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000090346	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000071428	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000115705	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000115467	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000059375	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000062905	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000115507	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000115792	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000060699	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000048697	ortholog_many2many
ENSOCUG00000023812	ORYCUNV1R1590	ENSMUSG00000057981	ortholog_many2many
