tx	gene_id	symbol	gene_biotype	transcript_biotype	chrom	source
ENSMUST00000103317.3	ENSMUSG00000094335	Igkv1-117	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103318.6	ENSMUSG00000076518	Igkv2-112	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103319.3	ENSMUSG00000076518	Igkv2-112	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103320.3	ENSMUSG00000095771	Igkv14-111	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103321.3	ENSMUSG00000093861	Igkv1-110	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103322.3	ENSMUSG00000105606	Igkv2-109	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103323.3	ENSMUSG00000076522	Igkv16-104	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103324.3	ENSMUSG00000076523	Igkv15-103	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000200406.2	ENSMUSG00000106403	Igkv20-101-2	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103328.3	ENSMUSG00000094420	Igkv10-96	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000198735.2	ENSMUSG00000094902	Igkv10-95	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103329.3	ENSMUSG00000094902	Igkv10-95	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103330.2	ENSMUSG00000096490	Igkv10-94	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103332.2	ENSMUSG00000076531	Igkv4-92	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103333.4	ENSMUSG00000076532	Igkv4-91	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103334.4	ENSMUSG00000076533	Igkv4-90	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103336.2	ENSMUSG00000076535	Igkv1-88	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000198756.2	ENSMUSG00000105630	Gm42543	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103372.3	ENSMUSG00000076571	Igkv5-37	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000196959.2	ENSMUSG00000104769	Igkv8-34	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103377.3	ENSMUSG00000076576	Igkv6-32	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103378.3	ENSMUSG00000076577	Igkv8-30	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000197525.2	ENSMUSG00000094356	Igkv8-28	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103380.3	ENSMUSG00000094356	Igkv8-28	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000197272.2	ENSMUSG00000076580	Igkv8-27	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103381.3	ENSMUSG00000076580	Igkv8-27	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103382.2	ENSMUSG00000076581	Igkv8-26	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103383.3	ENSMUSG00000094930	Igkv6-25	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103384.2	ENSMUSG00000076583	Igkv8-24	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000196275.2	ENSMUSG00000105432	Gm43218	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103386.3	ENSMUSG00000095630	Igkv6-23	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103387.3	ENSMUSG00000076586	Igkv8-21	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103388.4	ENSMUSG00000076587	Igkv6-20	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000196599.2	ENSMUSG00000096594	Igkv8-19	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103389.3	ENSMUSG00000096594	Igkv8-19	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103390.3	ENSMUSG00000076589	Igkv8-18	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103391.4	ENSMUSG00000095794	Igkv6-17	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103393.2	ENSMUSG00000094797	Igkv6-15	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103394.2	ENSMUSG00000096844	Igkv6-14	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000198184.2	ENSMUSG00000076594	Igkv6-13	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103395.2	ENSMUSG00000076594	Igkv6-13	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103396.2	ENSMUSG00000094117	Igkv3-12	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000196940.2	ENSMUSG00000076596	Igkv3-10	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103397.3	ENSMUSG00000076596	Igkv3-10	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103398.2	ENSMUSG00000095338	Igkv3-9	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000197560.2	ENSMUSG00000076598	Igkv3-7	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103399.3	ENSMUSG00000076598	Igkv3-7	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103400.3	ENSMUSG00000095335	Igkv3-5	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103401.3	ENSMUSG00000096715	Igkv3-4	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103402.2	ENSMUSG00000094478	Igkv3-3	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103403.3	ENSMUSG00000095351	Igkv3-2	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103404.2	ENSMUSG00000095682	Igkv3-1	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103443.3	ENSMUSG00000096464	Ighv2-2	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103444.3	ENSMUSG00000095612	Ighv5-4	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000178229.3	ENSMUSG00000094164	Ighv2-3	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103446.2	ENSMUSG00000094951	Ighv5-6	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103447.2	ENSMUSG00000095866	Ighv2-4	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103448.3	ENSMUSG00000095285	Ighv5-9	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000195707.3	ENSMUSG00000096498	Ighv2-5	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103449.4	ENSMUSG00000096498	Ighv2-5	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103450.4	ENSMUSG00000095429	Ighv5-12	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000179657.2	ENSMUSG00000096670	Ighv2-6	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000195381.2	ENSMUSG00000103033	Ighv5-12-4	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000180013.3	ENSMUSG00000095565	Ighv2-9-1	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000192911.2	ENSMUSG00000076646	Ighv2-6-8	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103455.3	ENSMUSG00000076646	Ighv2-6-8	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103456.4	ENSMUSG00000096824	Ighv2-7	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000193652.2	ENSMUSG00000094194	Ighv5-16	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103458.3	ENSMUSG00000094194	Ighv5-16	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103459.5	ENSMUSG00000095571	Ighv5-17	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103451.5	ENSMUSG00000096638	Ighv2-9	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103474.5	ENSMUSG00000076665	Ighv7-1	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103463.3	ENSMUSG00000094509	Ighv14-1	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103464.3	ENSMUSG00000076655	Ighv4-1	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103478.4	ENSMUSG00000093838	Ighv3-1	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103466.2	ENSMUSG00000094533	Ighv11-1	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103467.2	ENSMUSG00000095583	Ighv14-2	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103468.3	ENSMUSG00000096108	Ighv11-2	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103469.4	ENSMUSG00000095642	Ighv14-3	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000195641.2	ENSMUSG00000076661	Ighv16-1	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103470.2	ENSMUSG00000076661	Ighv16-1	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000195884.2	ENSMUSG00000096805	Ighv9-1	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103471.2	ENSMUSG00000096805	Ighv9-1	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103472.4	ENSMUSG00000094102	Ighv9-2	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103473.2	ENSMUSG00000096459	Ighv9-3	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103461.5	ENSMUSG00000076652	Ighv7-3	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000195706.2	ENSMUSG00000076666	Ighv14-4	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103475.2	ENSMUSG00000076666	Ighv14-4	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000191693.2	ENSMUSG00000094029	Ighv3-3	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103476.2	ENSMUSG00000094029	Ighv3-3	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000193408.2	ENSMUSG00000103939	Ighv3-4	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000195619.2	ENSMUSG00000076670	Ighv3-5	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103479.4	ENSMUSG00000076670	Ighv3-5	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000194159.2	ENSMUSG00000094322	Ighv9-4	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103482.2	ENSMUSG00000094322	Ighv9-4	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103483.3	ENSMUSG00000076674	Ighv3-8	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000125484.3	ENSMUSG00000076671	Ighv13-2	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000183954.4	ENSMUSG00000076671	Ighv13-2	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103485.3	ENSMUSG00000076676	Ighv12-3	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103486.2	ENSMUSG00000076677	Ighv6-3	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000191918.2	ENSMUSG00000094174	Ighv6-4	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000177949.2	ENSMUSG00000094174	Ighv6-4	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000193936.2	ENSMUSG00000096407	Ighv6-5	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000179796.2	ENSMUSG00000096407	Ighv6-5	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103489.2	ENSMUSG00000076680	Ighv6-6	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000193397.2	ENSMUSG00000087582	Ighv6-7	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000195037.2	ENSMUSG00000102301	Ighv8-2	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103492.2	ENSMUSG00000095981	Ighv10-1	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103493.3	ENSMUSG00000095442	Ighv1-4	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000191803.2	ENSMUSG00000096499	Ighv1-5	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103494.2	ENSMUSG00000096499	Ighv1-5	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103495.3	ENSMUSG00000095700	Ighv10-3	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103496.4	ENSMUSG00000095200	Ighv1-7	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000191801.2	ENSMUSG00000102888	Ighv1-11	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000195469.6	ENSMUSG00000095416	Ighv1-12	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000109711.4	ENSMUSG00000095416	Ighv1-12	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103500.2	ENSMUSG00000095416	Ighv1-12	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000192077.2	ENSMUSG00000103254	Ighv1-15	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103501.3	ENSMUSG00000095554	Ighv1-16	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103507.2	ENSMUSG00000094561	Ighv1-22	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000194625.2	ENSMUSG00000103290	Ighv1-23	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000191861.2	ENSMUSG00000094241	Ighv1-24	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103509.2	ENSMUSG00000094241	Ighv1-24	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103510.2	ENSMUSG00000094546	Ighv1-26	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000195735.2	ENSMUSG00000096649	Ighv1-31	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103511.2	ENSMUSG00000096649	Ighv1-31	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103512.3	ENSMUSG00000093955	Ighv1-34	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103515.2	ENSMUSG00000095130	Ighv1-39	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000191868.2	ENSMUSG00000094652	Ighv1-42	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103516.2	ENSMUSG00000094652	Ighv1-42	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000195417.2	ENSMUSG00000095859	Ighv1-43	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103517.2	ENSMUSG00000095859	Ighv1-43	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000194865.2	ENSMUSG00000076709	Ighv1-47	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103518.2	ENSMUSG00000076709	Ighv1-47	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000192298.2	ENSMUSG00000096355	Ighv8-4	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000178949.2	ENSMUSG00000096355	Ighv8-4	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000192724.2	ENSMUSG00000076710	Ighv1-49	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103519.2	ENSMUSG00000076710	Ighv1-49	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000194257.2	ENSMUSG00000102364	Ighv8-5	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103521.3	ENSMUSG00000094198	Ighv1-50	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103523.2	ENSMUSG00000093894	Ighv1-53	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000193145.2	ENSMUSG00000094505	Ighv8-6	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103524.2	ENSMUSG00000094505	Ighv8-6	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103525.3	ENSMUSG00000094787	Ighv1-54	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103526.3	ENSMUSG00000095589	Ighv1-55	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000194071.2	ENSMUSG00000094862	Ighv1-56	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103527.2	ENSMUSG00000094862	Ighv1-56	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000192591.2	ENSMUSG00000104452	Ighv8-8	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103529.4	ENSMUSG00000095889	Ighv1-58	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103531.4	ENSMUSG00000094087	Ighv1-61	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103503.4	ENSMUSG00000102313	Ighv1-62-1	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000171270.2	ENSMUSG00000102313	Ighv1-62-1	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000194581.2	ENSMUSG00000096078	Ighv1-62-2	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000163467.2	ENSMUSG00000096078	Ighv1-62-2	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103532.3	ENSMUSG00000096767	Ighv1-62-3	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000197803.2	ENSMUSG00000095117	Ighv8-9	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103533.2	ENSMUSG00000095117	Ighv8-9	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103534.2	ENSMUSG00000096672	Ighv1-63	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103535.3	ENSMUSG00000094088	Ighv1-64	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103536.4	ENSMUSG00000095170	Ighv8-11	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103537.3	ENSMUSG00000095519	Ighv1-66	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000198646.2	ENSMUSG00000095863	Ighv1-67	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103538.3	ENSMUSG00000095863	Ighv1-67	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000196690.2	ENSMUSG00000096577	Ighv1-71	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000166645.2	ENSMUSG00000096577	Ighv1-71	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103541.3	ENSMUSG00000096074	Ighv1-72	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000164041.3	ENSMUSG00000076733	Ighv8-13	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103542.2	ENSMUSG00000076733	Ighv8-13	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103544.3	ENSMUSG00000096020	Ighv1-75	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000197537.2	ENSMUSG00000093896	Ighv1-76	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000169155.2	ENSMUSG00000093896	Ighv1-76	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000198777.2	ENSMUSG00000096452	Ighv1-77	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000170551.2	ENSMUSG00000096452	Ighv1-77	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000199373.2	ENSMUSG00000096326	Ighv1-78	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000163670.2	ENSMUSG00000096326	Ighv1-78	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103547.2	ENSMUSG00000094075	Ighv1-80	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103548.3	ENSMUSG00000094689	Ighv1-81	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000196991.2	ENSMUSG00000095127	Ighv1-82	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103549.2	ENSMUSG00000095127	Ighv1-82	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103551.2	ENSMUSG00000094940	Ighv1-84	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103552.2	ENSMUSG00000096150	Ighv1-85	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103746.3	ENSMUSG00000076934	Iglv1	IG_V_gene	IG_V_gene	16	cdna
ENSMUST00000103751.3	ENSMUSG00000076939	Iglv3	IG_V_gene	IG_V_gene	16	cdna
ENSMUST00000197518.2	ENSMUSG00000076940	Iglv2	IG_V_gene	IG_V_gene	16	cdna
ENSMUST00000103752.3	ENSMUSG00000076940	Iglv2	IG_V_gene	IG_V_gene	16	cdna
ENSMUST00000195468.6	ENSMUSG00000076633	Ighv5-2	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000192264.2	ENSMUSG00000095210	Ighv5-9-1	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000192877.2	ENSMUSG00000094134	Ighv5-15	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000193133.3	ENSMUSG00000076653	Ighv7-2	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000192499.3	ENSMUSG00000076668	Ighv7-4	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000195124.6	ENSMUSG00000076672	Ighv3-6	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000195337.2	ENSMUSG00000076688	Ighv15-2	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000193893.6	ENSMUSG00000094694	Ighv1-9	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000194350.6	ENSMUSG00000076695	Ighv1-18	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000193855.2	ENSMUSG00000096410	Ighv1-19	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000194968.6	ENSMUSG00000095761	Ighv1-20	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000191862.6	ENSMUSG00000094051	Ighv1-36	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000193950.6	ENSMUSG00000095923	Ighv1-37	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000192554.6	ENSMUSG00000095204	Ighv1-52	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000195359.6	ENSMUSG00000095197	Ighv1-59	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000199933.5	ENSMUSG00000094502	Ighv1-69	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000199266.2	ENSMUSG00000076731	Ighv8-12	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000196587.5	ENSMUSG00000094124	Ighv1-74	IG_V_gene	IG_V_gene	12	cdna
ENSMUST00000103349.2	ENSMUSG00000076548	Igkv4-69	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103350.3	ENSMUSG00000076549	Igkv4-68	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103302.3	ENSMUSG00000076501	Igkv2-137	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103303.3	ENSMUSG00000096336	Igkv1-135	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000114212.4	ENSMUSG00000079543	Igkv13-85	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103339.2	ENSMUSG00000076538	Igkv13-84	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000197966.2	ENSMUSG00000076539	Igkv4-81	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103340.3	ENSMUSG00000076539	Igkv4-81	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103341.4	ENSMUSG00000076540	Igkv4-80	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103342.4	ENSMUSG00000076541	Igkv4-79	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103343.4	ENSMUSG00000094315	Igkv4-78	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103344.3	ENSMUSG00000076543	Igkv4-74	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103346.3	ENSMUSG00000076545	Igkv4-72	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000196201.2	ENSMUSG00000073028	Igkv4-71	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103348.3	ENSMUSG00000076547	Igkv4-70	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103351.3	ENSMUSG00000076550	Igkv4-63	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000196595.2	ENSMUSG00000076550	Igkv4-63	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000198345.2	ENSMUSG00000094262	Igkv4-62	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000199160.2	ENSMUSG00000076552	Igkv4-61	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103353.3	ENSMUSG00000076552	Igkv4-61	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103354.3	ENSMUSG00000094006	Igkv4-59	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103355.3	ENSMUSG00000095633	Igkv4-58	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000197448.2	ENSMUSG00000095633	Igkv4-58	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000196006.5	ENSMUSG00000096461	Igkv14-130	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000200578.5	ENSMUSG00000093906	Igkv9-129	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000197406.5	ENSMUSG00000095737	Igkv11-125	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000199510.5	ENSMUSG00000096515	Igkv14-100	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000168090.3	ENSMUSG00000076525	Igkv1-99	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000196839.5	ENSMUSG00000076526	Igkv12-98	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000196863.2	ENSMUSG00000098814	Igkv19-93	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000199143.5	ENSMUSG00000076534	Igkv12-89	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000200454.2	ENSMUSG00000076536	Igkv4-86	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000198880.5	ENSMUSG00000076570	Igkv12-38	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000200160.5	ENSMUSG00000076572	Igkv18-36	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000197820.5	ENSMUSG00000076573	Igkv1-35	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000197429.5	ENSMUSG00000076575	Igkv7-33	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000197371.2	ENSMUSG00000076578	Igkv6-29	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000195945.2	ENSMUSG00000076591	Igkv8-16	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103356.4	ENSMUSG00000076555	Igkv4-57-1	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103357.4	ENSMUSG00000076556	Igkv4-57	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103359.3	ENSMUSG00000096833	Igkv4-55	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000199437.2	ENSMUSG00000094319	Igkv4-54	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000166380.2	ENSMUSG00000095753	Igkv4-53	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000198328.2	ENSMUSG00000095753	Igkv4-53	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103345.4	ENSMUSG00000094993	Igkv4-51	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103363.2	ENSMUSG00000076562	Igkv4-50	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103364.3	ENSMUSG00000076563	Igkv5-48	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103365.3	ENSMUSG00000076564	Igkv12-46	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103366.3	ENSMUSG00000094094	Igkv5-45	IG_V_gene	IG_V_gene	6	cdna
ENSMUST00000103367.3	ENSMUSG00000096422	Igkv12-44	IG_V_gene	IG_V_gene	6	cdna
