event	event_type	arm	dPSI_oriented
ENSMUSG00000007656;AF:9:74945000:74945243-74959515:74959259:74959285-74959515:+	AF	A485+Dux	0.7457543781948304
ENSMUSG00000008859;AF:13:18071687-18118324:18118534:18071687-18118602:18118824:-	AF	A485+Dux	0.19783247580346275
ENSMUSG00000010592;AF:17:50596266-50599849:50599920:50596266-50600435:50600664:-	AF	A485+Dux	0.05594056830114308
ENSMUSG00000010607;AF:9:22068142:22068209-22069028:22068242:22068323-22069028:+	AF	A485+Dux	0.15276288049866615
ENSMUSG00000011257;SE:4:123189114-123189543:123189629-123189723:+	SE	A485+Dux	0.23473341111448953
ENSMUSG00000011960;SE:15:98444475-98444626:98444789-98446547:-	SE	A485+Dux	0.12080181398314638
ENSMUSG00000012405;A5:14:4198851-4199236:4198737-4199236:+	A5	A485+Dux	0.7038026224140991
ENSMUSG00000012405;A5:14:4198873-4199236:4198737-4199236:+	A5	A485+Dux	0.5323534908514035
ENSMUSG00000014226;A5:1:160034279-160035949:160034279-160035958:-	A5	A485+Dux	0.03716289243435755
ENSMUSG00000014633;SE:8:117620898-117623079:117623253-117637867:-	SE	A485+Dux	0.3705856137414139
ENSMUSG00000014769;AF:17:15714785-15718415:15718560:15714785-15719495:15720013:-	AF	A485+Dux	0.027244850345704563
ENSMUSG00000015357;SE:9:65217593-65219380:65219421-65223926:+	SE	A485+Dux	0.18416313389899253
ENSMUSG00000015575;AF:17:26895131:26895288-26901652:26895386:26895552-26901652:+	AF	A485+Dux	0.3460514347895137
ENSMUSG00000015697;A3:3:95247376-95247473:95247373-95247473:-	A3	A485+Dux	-0.02034851146197203
ENSMUSG00000015869;SE:11:116368941-116369351:116369466-116370478:-	SE	A485+Dux	0.1304282196461335
ENSMUSG00000016559;RI:11:115914451:115914604-115914708:115914845:-	RI	A485+Dux	0.24821947715831832
ENSMUSG00000016619;SE:15:84807851-84808970:84809097-84811569:+	SE	A485+Dux	0.027421007760665306
ENSMUSG00000017404;AF:11:97917536:97917588-97918649:97917750:97917816-97918649:+	AF	A485+Dux	0.05704588649382117
ENSMUSG00000017715;A3:11:117896717-117905400:117896717-117905473:+	A3	A485+Dux	0.10855096733662997
ENSMUSG00000018363;SE:11:106747090-106750538:106750622-106755538:-	SE	A485+Dux	0.210673620373236
ENSMUSG00000018363;SE:11:106759494-106759823:106759934-106762328:-	SE	A485+Dux	0.210673620373236
ENSMUSG00000018363;SE:11:106762436-106766727:106766765-106811007:-	SE	A485+Dux	0.21099214743986455
ENSMUSG00000018379;A3:11:87940041-87940238:87940041-87940803:+	A3	A485+Dux	0.601041681238817
ENSMUSG00000018379;SE:11:87940041-87940238:87940424-87940803:+	SE	A485+Dux	0.3036126893842447
ENSMUSG00000018648;AF:11:83941746-83957811:83957906:83941746-83959307:83959405:-	AF	A485+Dux	-0.025482171080398474
ENSMUSG00000018648;AF:11:83941746-83959096:83959183:83941746-83959307:83959405:-	AF	A485+Dux	0.0793711446565275
ENSMUSG00000018666;SE:11:96693648-96697442:96697590-96699010:+	SE	A485+Dux	0.1892529232803548
ENSMUSG00000019179;MX:5:135807655-135812159:135812327-135814783:135807655-135813038:135813121-135814783:+	MX	A485+Dux	0.11792632733151504
ENSMUSG00000019179;SE:5:135812327-135813038:135813121-135814783:+	SE	A485+Dux	0.04659467695092745
ENSMUSG00000019710;A5:3:87827012-87829124:87826958-87829124:+	A5	A485+Dux	0.21675956870772928
ENSMUSG00000019792;SE:10:30442502-30463435:30463591-30466021:-	SE	A485+Dux	0.1215136861141235
ENSMUSG00000019792;SE:10:30466931-30467017:30467098-30470111:-	SE	A485+Dux	0.13072153185280433
ENSMUSG00000019804;SE:10:42378488-42401950:42402045-42409145:+	SE	A485+Dux	0.10712030828218211
ENSMUSG00000019818;AF:10:41395497:41395696-41397914:41395888:41395946-41397914:+	AF	A485+Dux	-0.18578892043396278
ENSMUSG00000019837;A5:10:40133289-40133562:40133289-40133575:-	A5	A485+Dux	0.5263896730699302
ENSMUSG00000019843;MX:10:39402926-39405433:39405597-39408012:39402926-39405915:39406070-39408012:+	MX	A485+Dux	0.3900446627765709
ENSMUSG00000019843;SE:10:39402926-39405433:39405597-39408012:+	SE	A485+Dux	0.38733576493376687
ENSMUSG00000019942;AF:10:69185988-69186594:69186660:69185988-69188666:69188740:-	AF	A485+Dux	-0.018503934189136317
ENSMUSG00000020079;A5:10:62277025-62279158:62277025-62279174:-	A5	A485+Dux	-0.1032131657578717
ENSMUSG00000020107;AF:10:59832436-59838240:59838591:59832436-59838778:59838957:-	AF	A485+Dux	0.18639357530835432
ENSMUSG00000020107;SE:10:59826729-59832270:59832436-59838240:-	SE	A485+Dux	0.041417701718389766
ENSMUSG00000020107;SE:10:59826729-59832270:59832436-59838778:-	SE	A485+Dux	0.25443056963270205
ENSMUSG00000020115;A5:10:121407929-121412179:121407929-121412183:-	A5	A485+Dux	-0.40739248931096317
ENSMUSG00000020288;AF:11:23446881-23447502:23447538:23446881-23447775:23448030:-	AF	A485+Dux	0.292209478626797
ENSMUSG00000020358;A3:11:51492717-51493420:51492305-51493420:-	A3	A485+Dux	0.43801548889944514
ENSMUSG00000020358;SE:11:51492305-51492577:51492717-51493420:-	SE	A485+Dux	0.08482827891374356
ENSMUSG00000020530;AF:11:84760898-84761289:84761317:84760898-84761464:84761472:-	AF	A485+Dux	0.3778110153441736
ENSMUSG00000020561;SE:12:33479907-33483504:33483645-33486935:+	SE	A485+Dux	0.11204831581409302
ENSMUSG00000020687;A3:11:104417010-104417689:104416992-104417689:-	A3	A485+Dux	0.15136939266273194
ENSMUSG00000020687;SE:11:104411662-104412207:104412414-104413549:-	SE	A485+Dux	0.24053761648035454
ENSMUSG00000020737;AF:11:115394000-115404853:115404974:115394000-115405046:115405197:-	AF	A485+Dux	0.181184776364942
ENSMUSG00000020737;AF:11:115394000-115404853:115404974:115394000-115405046:115405213:-	AF	A485+Dux	0.3724434969235229
ENSMUSG00000020738;SE:11:115425509-115425896:115425971-115426605:-	SE	A485+Dux	0.2500750417355674
ENSMUSG00000020952;A3:12:51489366-51491578:51489366-51491767:+	A3	A485+Dux	0.22062802786079327
ENSMUSG00000020961;AF:12:91710652-91737365:91737944:91710652-91745773:91745911:-	AF	A485+Dux	0.04373924288885933
ENSMUSG00000020961;AF:12:91710652-91745773:91745911:91710652-91752901:91753210:-	AF	A485+Dux	-0.15171815725041948
ENSMUSG00000020961;AL:12:91680856:91680898-91707245:91701828:91702242-91707245:-	AL	A485+Dux	0.04373924288885955
ENSMUSG00000021018;AF:16:20536415:20536744-20537574:20536856:20536916-20537574:+	AF	A485+Dux	0.041524832738562556
ENSMUSG00000021018;AF:16:20536580:20536744-20537574:20536922:20537419-20537574:+	AF	A485+Dux	0.015327462148533921
ENSMUSG00000021192;SE:12:102460118-102461959:102462022-102463706:+	SE	A485+Dux	0.11401713125229052
ENSMUSG00000021243;AF:12:85017671:85017739-85017989:85017755:85017817-85017989:+	AF	A485+Dux	0.07870552361336935
ENSMUSG00000021270;A3:12:110662214-110662686:110662114-110662686:-	A3	A485+Dux	0.26158441595782794
ENSMUSG00000021270;AF:12:110662114-110662686:110662829:110662114-110669057:110669162:-	AF	A485+Dux	0.16483494828268597
ENSMUSG00000021282;AF:12:111504631:111504673-111505842:111505216:111505381-111505842:+	AF	A485+Dux	0.4110702778513067
ENSMUSG00000021376;AF:13:47195055-47196580:47196600:47195055-47198037:47198213:-	AF	A485+Dux	0.561014363260768
ENSMUSG00000021376;AL:13:47178655:47178848-47180728:47178927:47178953-47180728:-	AL	A485+Dux	0.3958474908317298
ENSMUSG00000021377;SE:13:47242091-47251631:47251819-47252819:-	SE	A485+Dux	0.13714267884995635
ENSMUSG00000021417;A3:13:35177213-35177997:35177203-35177997:-	A3	A485+Dux	-0.11545313178362787
ENSMUSG00000021687;A5:13:94389578-94421728:94389578-94422074:-	A5	A485+Dux	0.19944686658236258
ENSMUSG00000021771;AF:14:21875306:21875416-21881919:21881337:21881735-21881919:+	AF	A485+Dux	0.08258358075983158
ENSMUSG00000021831;AF:14:45544088-45544349:45544708:45544088-45556160:45556228:-	AF	A485+Dux	0.37273793140969924
ENSMUSG00000021831;AF:14:45544088-45555834:45556029:45544088-45556160:45556228:-	AF	A485+Dux	0.1791610923330068
ENSMUSG00000021963;AF:14:58035883:58036054-58038951:58036089:58036221-58038951:+	AF	A485+Dux	0.28479207672694085
ENSMUSG00000021969;SE:14:58084519-58087602:58087637-58094067:-	SE	A485+Dux	0.14724411841405605
ENSMUSG00000021981;AL:14:59776654-59784435:59786352:59776654-59822953:59823213:+	AL	A485+Dux	0.5363941909062984
ENSMUSG00000022024;SE:14:79857239-79859544:79859651-79862281:+	SE	A485+Dux	-0.09034705264466772
ENSMUSG00000022034;A3:14:66069243-66070113:66069015-66070113:-	A3	A485+Dux	0.19644763082191952
ENSMUSG00000022200;SE:15:12343237-12343359:12343407-12349454:+	SE	A485+Dux	0.291518922432108
ENSMUSG00000022257;SE:15:34238568-34258827:34258938-34272490:+	SE	A485+Dux	0.25662889868892513
ENSMUSG00000022285;SE:15:36791232-36793723:36793919-36794389:-	SE	A485+Dux	0.15214085118960974
ENSMUSG00000022292;AF:15:37947095-37953843:37955382:37947095-37961088:37961135:-	AF	A485+Dux	0.6280826089731782
ENSMUSG00000022292;SE:15:37947095-37953843:37953998-37961088:-	SE	A485+Dux	0.3542178858714611
ENSMUSG00000022299;A3:15:38961637-38963268:38961592-38963268:-	A3	A485+Dux	0.27696364810883856
ENSMUSG00000022370;SE:15:55406780-55411538:55411631-55418716:-	SE	A485+Dux	0.12286662191826503
ENSMUSG00000022433;AF:15:79323059-79325421:79326018:79323059-79326128:79326203:-	AF	A485+Dux	0.4869666953064061
ENSMUSG00000022433;AF:15:79323059-79325421:79326018:79323059-79339691:79339767:-	AF	A485+Dux	0.7087013467209256
ENSMUSG00000022533;A5:16:30151204-30152542:30151204-30152577:-	A5	A485+Dux	0.24491322884508174
ENSMUSG00000022533;SE:16:30134719-30140624:30140713-30141690:-	SE	A485+Dux	0.04895705917273907
ENSMUSG00000022706;A3:16:18694186-18695221:18694157-18695221:-	A3	A485+Dux	0.23953655815217456
ENSMUSG00000022774;A3:16:31775247-31775653:31775247-31775757:+	A3	A485+Dux	0.24743223917102009
ENSMUSG00000022774;AL:16:31775247-31775757:31777290:31775247-31780469:31780599:+	AL	A485+Dux	0.17372331907201222
ENSMUSG00000022812;SE:16:38028452-38037475:38037513-38040334:+	SE	A485+Dux	0.46001531273803714
ENSMUSG00000022940;AL:16:94159622:94160033-94166214:94165306:94165646-94166214:-	AL	A485+Dux	0.38440831670215825
ENSMUSG00000022940;AL:16:94159622:94160033-94166214:94165494:94165646-94166214:-	AL	A485+Dux	0.4096508097095798
ENSMUSG00000022948;AF:16:93383205-93383313:93383497:93383205-93384707:93385959:-	AF	A485+Dux	0.26462054699160165
ENSMUSG00000022948;RI:16:93382067:93382190-93383125:93383205:-	RI	A485+Dux	0.3436585984297945
ENSMUSG00000023852;A5:17:15951301-15952116:15951279-15952116:+	A5	A485+Dux	0.10524443868079558
ENSMUSG00000023940;A5:17:53995148-53996208:53995148-53996239:-	A5	A485+Dux	-0.16425845730505814
ENSMUSG00000024091;SE:17:65889748-65894039:65894161-65899286:-	SE	A485+Dux	0.28243440795128805
ENSMUSG00000024146;A5:17:87333103-87335127:87333081-87335127:+	A5	A485+Dux	0.0985367483791797
ENSMUSG00000024240;AF:18:6462991-6490463:6490856:6462991-6515865:6516108:-	AF	A485+Dux	0.6056863897260931
ENSMUSG00000024425;AF:18:38543449:38543539-38575970:38552037:38552229-38575970:+	AF	A485+Dux	0.32413346079859606
ENSMUSG00000024446;A5:17:36568416-36568498:36568416-36568675:-	A5	A485+Dux	0.26054680945910824
ENSMUSG00000024446;SE:17:36568416-36568498:36568598-36568675:-	SE	A485+Dux	0.03182515062100616
ENSMUSG00000024576;AL:18:61713522-61715107:61715187:61713522-61720497:61720602:+	AL	A485+Dux	0.2584300835716555
ENSMUSG00000024576;AL:18:61713558-61715107:61715189:61713558-61720497:61721375:+	AL	A485+Dux	0.4237901175770214
ENSMUSG00000024667;AF:19:10532528-10533063:10533115:10532528-10533479:10533602:-	AF	A485+Dux	0.2809565479879948
ENSMUSG00000024667;AF:19:10532528-10533077:10533120:10532528-10533479:10533602:-	AF	A485+Dux	0.38743487183002356
ENSMUSG00000024712;AF:19:17371407:17371756-17372562:17371932:17371983-17372562:+	AF	A485+Dux	0.18282006028782605
ENSMUSG00000024750;AF:19:21250051:21250106-21253790:21250610:21250706-21253790:+	AF	A485+Dux	0.33375928704447266
ENSMUSG00000024750;SE:19:21254453-21255019:21255122-21256989:+	SE	A485+Dux	0.2501342807779481
ENSMUSG00000024789;AF:19:29229228:29229518-29239583:29229841:29229919-29239583:+	AF	A485+Dux	0.07674512583120097
ENSMUSG00000024805;AF:19:36356468:36356559-36389356:36387148:36387309-36389356:+	AF	A485+Dux	0.49267709496264683
ENSMUSG00000024844;SE:19:5415186-5415846:5415984-5416596:-	SE	A485+Dux	0.19583734289894966
ENSMUSG00000024856;A5:19:4147917-4148005:4147907-4148005:+	A5	A485+Dux	0.08004486068230143
ENSMUSG00000024986;AF:19:37423258:37423681-37425637:37425187:37425302-37425637:+	AF	A485+Dux	0.19681723408141327
ENSMUSG00000025283;SE:X:153997130-153998117:153998226-153998597:-	SE	A485+Dux	-0.05301241324215619
ENSMUSG00000025290;AF:14:24540798:24540826-24541818:24540835:24541092-24541818:+	AF	A485+Dux	0.4888835634355059
ENSMUSG00000025290;SE:14:24543561-24544120:24544137-24545498:+	SE	A485+Dux	0.39891438477981506
ENSMUSG00000025290;SE:14:24543561-24545498:24545517-24545843:+	SE	A485+Dux	0.28602990475287127
ENSMUSG00000025545;AF:14:122419116:122419193-122548656:122495453:122495665-122548656:+	AF	A485+Dux	0.0796966861732622
ENSMUSG00000025795;AF:10:121253097-121297815:121298118:121253097-121311908:121312252:-	AF	A485+Dux	0.30108413247052224
ENSMUSG00000025817;SE:2:5850196-5852919:5853001-5859627:+	SE	A485+Dux	0.29217227784583877
ENSMUSG00000026018;A3:1:60067405-60082229:60067395-60082229:-	A3	A485+Dux	0.11219655270094267
ENSMUSG00000026245;A3:1:78456748-78458945:78456650-78458945:-	A3	A485+Dux	0.09194616791796473
ENSMUSG00000026353;AF:1:128171701:128171857-128179940:128171899:128172289-128179940:+	AF	A485+Dux	0.16377729151744647
ENSMUSG00000026511;SE:1:181952540-181956249:181956317-181958901:+	SE	A485+Dux	0.42388071318402876
ENSMUSG00000026558;SE:1:167057559-167062261:167062403-167064172:-	SE	A485+Dux	0.29558341131404997
ENSMUSG00000026605;A5:1:189411338-189412418:189411338-189412469:-	A5	A485+Dux	0.23856146107515996
ENSMUSG00000026659;AF:1:170708597-170712477:170712573:170708597-170712636:170712768:-	AF	A485+Dux	0.07001843246950434
ENSMUSG00000026683;A3:1:169356380-169358891:169353018-169358891:-	A3	A485+Dux	0.20542253279512468
ENSMUSG00000026974;AF:2:24839804:24840059-24841485:24840222:24840486-24841485:+	AF	A485+Dux	0.07706414390124205
ENSMUSG00000026986;AF:2:23938846-23939011:23939091:23938846-23939332:23939406:-	AF	A485+Dux	0.17834272893159397
ENSMUSG00000027012;AF:2:71042102:71042189-71044783:71042348:71042418-71044783:+	AF	A485+Dux	0.4930000761982451
ENSMUSG00000027079;SE:2:84554561-84555873:84556500-84557507:-	SE	A485+Dux	0.15231864343390522
ENSMUSG00000027109;SE:2:72801858-72809242:72809373-72809831:-	SE	A485+Dux	0.30289271015388725
ENSMUSG00000027122;AF:2:106799903-106800656:106800736:106799903-106804617:106804769:-	AF	A485+Dux	0.2460856731272488
ENSMUSG00000027201;SE:2:124940438-124940717:124940767-124942239:-	SE	A485+Dux	0.0802672621431032
ENSMUSG00000027346;AF:2:132414174-132419988:132420153:132414174-132429541:132429649:-	AF	A485+Dux	0.7194918980932573
ENSMUSG00000027346;SE:2:132398896-132400527:132400602-132406547:-	SE	A485+Dux	0.2573446041777996
ENSMUSG00000027357;AF:2:132688586:132689045-132691786:132689654:132689800-132691786:+	AF	A485+Dux	0.34455936569958967
ENSMUSG00000027357;AF:2:132688586:132689045-132691786:132689658:132689811-132691786:+	AF	A485+Dux	0.37452296728265533
ENSMUSG00000027361;AF:2:126505008-126517276:126517464:126505008-126517954:126518257:-	AF	A485+Dux	0.4706887646689228
ENSMUSG00000027454;AF:2:150747320:150747381-150754701:150751514:150751713-150754701:+	AF	A485+Dux	-0.06394265233857932
ENSMUSG00000027469;SE:2:152690217-152690297:152690431-152696841:+	SE	A485+Dux	0.5872725950305031
ENSMUSG00000027620;SE:2:156019305-156020800:156020872-156021097:-	SE	A485+Dux	0.38600429429650496
ENSMUSG00000027671;AF:3:32760447:32760577-32766017:32762656:32763029-32766017:+	AF	A485+Dux	0.3239771569381472
ENSMUSG00000027680;SE:3:34118468-34119123:34119203-34122310:+	SE	A485+Dux	0.5160277424709255
ENSMUSG00000027680;SE:3:34118468-34122310:34122401-34123066:+	SE	A485+Dux	0.46165916770036497
ENSMUSG00000027715;SE:3:36623238-36624225:36624314-36624885:-	SE	A485+Dux	0.2395132898234824
ENSMUSG00000027942;AL:3:89966107-89967669:89968301:89966107-89968945:89969752:+	AL	A485+Dux	0.2604717472209955
ENSMUSG00000027942;SE:3:89960916-89963514:89963631-89965792:+	SE	A485+Dux	0.2589840156209952
ENSMUSG00000027944;SE:3:89903211-89903318:89903424-89903554:-	SE	A485+Dux	0.15364068819901988
ENSMUSG00000027944;SE:3:89904881-89905045:89905310-89905835:-	SE	A485+Dux	0.3473453793213105
ENSMUSG00000028109;SE:3:95492525-95492846:95492900-95494692:+	SE	A485+Dux	0.3619258217581487
ENSMUSG00000028433;SE:4:41235594-41251535:41251671-41275040:-	SE	A485+Dux	0.3568546176434918
ENSMUSG00000028483;MX:4:83372385-83373252:83373288-83384202:83372385-83378400:83378596-83384202:+	MX	A485+Dux	0.36915393849751854
ENSMUSG00000028483;SE:4:83372385-83373252:83373288-83384202:+	SE	A485+Dux	0.3570129439986559
ENSMUSG00000028484;A3:4:83380710-83381832:83380411-83381832:-	A3	A485+Dux	0.25754690157867755
ENSMUSG00000028560;A3:4:98812480-98814673:98812480-98814692:+	A3	A485+Dux	0.06308182172873711
ENSMUSG00000028639;A3:4:119136408-119138767:119136396-119138767:-	A3	A485+Dux	0.05633489399677727
ENSMUSG00000028676;A3:4:135590513-135590834:135590513-135590837:+	A3	A485+Dux	0.07149956069570407
ENSMUSG00000028676;AL:4:135590887-135591040:135591180:135590887-135594437:135595693:+	AL	A485+Dux	0.22294103736950482
ENSMUSG00000028676;AL:4:135590887-135591040:135593126:135590887-135594437:135595693:+	AL	A485+Dux	0.12778591130583827
ENSMUSG00000028676;AL:4:135590887-135591040:135593126:135590887-135594437:135597219:+	AL	A485+Dux	0.3424809483779009
ENSMUSG00000028691;A3:4:116542857-116544575:116542857-116544604:+	A3	A485+Dux	0.23111258141304597
ENSMUSG00000028691;AF:4:116542796:116542857-116544604:116543084:116543333-116544604:+	AF	A485+Dux	0.21719275135345817
ENSMUSG00000028693;SE:4:116462960-116467600:116468574-116469169:-	SE	A485+Dux	0.14437247859580343
ENSMUSG00000028693;SE:4:116469278-116471527:116471607-116476067:-	SE	A485+Dux	0.7134920288075023
ENSMUSG00000028868;A5:4:132858039-132903752:132858034-132903752:+	A5	A485+Dux	0.2306183578908595
ENSMUSG00000028907;RI:4:124573495:124573605-124575986:124576116:-	RI	A485+Dux	0.4671458900334954
ENSMUSG00000028907;RI:4:124576206:124576299-124577028:124577141:-	RI	A485+Dux	0.4671458900334954
ENSMUSG00000029068;A3:4:155902444-155902996:155902444-155904786:+	A3	A485+Dux	0.39740116355591854
ENSMUSG00000029068;RI:4:155902996:155903121-155904786:155904885:+	RI	A485+Dux	0.5237101313616828
ENSMUSG00000029068;SE:4:155902444-155902996:155903121-155904786:+	SE	A485+Dux	0.14153347119933163
ENSMUSG00000029076;AF:4:156077368:156077791-156080646:156077834:156078026-156080646:+	AF	A485+Dux	0.6106745874887416
ENSMUSG00000029076;AF:4:156077627:156077791-156080646:156077834:156078026-156080646:+	AF	A485+Dux	0.34828235027294135
ENSMUSG00000029110;A5:5:34493885-34499866:34493828-34499866:+	A5	A485+Dux	0.23499082817681077
ENSMUSG00000029110;AF:5:34493633:34493885-34499866:34494029:34494153-34499866:+	AF	A485+Dux	0.2096290764964972
ENSMUSG00000029110;AF:5:34493672:34493885-34499866:34494029:34494153-34499866:+	AF	A485+Dux	0.49046200884446023
ENSMUSG00000029110;AF:5:34493724:34493828-34499866:34494029:34494153-34499866:+	AF	A485+Dux	0.2666431342993498
ENSMUSG00000029177;A3:5:30826396-30827036:30826396-30827082:+	A3	A485+Dux	-0.1308953180881981
ENSMUSG00000029177;SE:5:30824457-30827036:30827172-30829808:+	SE	A485+Dux	0.38660887773522756
ENSMUSG00000029247;A5:5:77099515-77099616:77099248-77099616:+	A5	A485+Dux	0.36459521850579946
ENSMUSG00000029249;AF:5:77413338:77413635-77415779:77414043:77414260-77415779:+	AF	A485+Dux	0.4163599609872418
ENSMUSG00000029322;AF:5:100710628-100710707:100711289:100710628-100720011:100720111:-	AF	A485+Dux	0.1799963825368348
ENSMUSG00000029390;SE:5:124681227-124681550:124681570-124684959:+	SE	A485+Dux	0.19532759934209923
ENSMUSG00000029397;SE:5:92105509-92105737:92105856-92110489:-	SE	A485+Dux	0.1275051881421238
ENSMUSG00000029451;A5:4:143578649-143579325:143578224-143579325:+	A5	A485+Dux	-0.01394581108085391
ENSMUSG00000029465;AF:5:122529941:122530060-122534880:122533877:122533949-122534880:+	AF	A485+Dux	0.41484484642264513
ENSMUSG00000029465;AF:5:122530029:122530060-122534880:122533877:122533949-122534880:+	AF	A485+Dux	0.12273023016761991
ENSMUSG00000029465;AL:5:122543241-122543932:122544126:122543241-122552067:122552247:+	AL	A485+Dux	0.24989927211180107
ENSMUSG00000029470;SE:5:122865354-122865462:122865527-122865808:+	SE	A485+Dux	0.16812121628617915
ENSMUSG00000029610;A5:5:143843573-143846399:143843573-143846519:-	A5	A485+Dux	0.18695970412865437
ENSMUSG00000029614;A3:5:121345258-121346454:121345258-121346473:+	A3	A485+Dux	0.1519249742397878
ENSMUSG00000029836;AF:6:51447340:51447411-51448796:51447675:51447714-51448796:+	AF	A485+Dux	0.5202865687676459
ENSMUSG00000029836;AF:6:51447675:51447714-51448796:51447726:51447864-51448796:+	AF	A485+Dux	0.5061650380416931
ENSMUSG00000029836;SE:6:51452353-51455418:51455580-51458704:+	SE	A485+Dux	0.5929431126659194
ENSMUSG00000029920;A5:6:65019945-65020190:65019714-65020190:+	A5	A485+Dux	0.48883345573797493
ENSMUSG00000030042;A5:6:82629148-82629366:82629148-82629460:-	A5	A485+Dux	0.4791840108431178
ENSMUSG00000030042;AF:6:82629148-82629366:82629499:82629148-82629605:82629910:-	AF	A485+Dux	0.43479684277198277
ENSMUSG00000030057;A5:6:87822539-87822638:87822539-87822656:-	A5	A485+Dux	0.20286697569460987
ENSMUSG00000030057;A5:6:87822539-87822656:87822539-87822659:-	A5	A485+Dux	0.16008325721811872
ENSMUSG00000030105;AF:6:108760060:108760338-108790588:108771858:108771893-108790588:+	AF	A485+Dux	0.38868196880581407
ENSMUSG00000030189;SE:6:131347377-131352937:131353143-131356321:-	SE	A485+Dux	0.00596600850930229
ENSMUSG00000030246;SE:6:142436330-142439826:142439943-142441294:-	SE	A485+Dux	0.23555798548875329
ENSMUSG00000030335;A5:6:125169396-125169479:125169171-125169479:+	A5	A485+Dux	0.31122734787460143
ENSMUSG00000030432;A3:7:4796625-4797049:4796625-4797063:+	A3	A485+Dux	-0.07145092260574315
ENSMUSG00000030512;AF:7:65708751:65708835-65711872:65710047:65710333-65711872:+	AF	A485+Dux	0.5186810479860926
ENSMUSG00000030512;AF:7:65708751:65708835-65711872:65710292:65710440-65711872:+	AF	A485+Dux	0.49296838525565034
ENSMUSG00000030662;AF:14:121148636:121148755-121154768:121153259:121153581-121154768:+	AF	A485+Dux	0.21515710003799582
ENSMUSG00000030774;AF:7:97437748:97438181-97503643:97492142:97492348-97503643:+	AF	A485+Dux	0.22841482633758367
ENSMUSG00000031134;A3:X:56437058-56438212:56437042-56438212:-	A3	A485+Dux	0.23136493244363282
ENSMUSG00000031134;A3:X:56437061-56438212:56437058-56438212:-	A3	A485+Dux	0.32134434238909226
ENSMUSG00000031154;A3:X:7740192-7740469:7740192-7740472:+	A3	A485+Dux	0.5005054339433865
ENSMUSG00000031154;A5:X:7738438-7739793:7738420-7739793:+	A5	A485+Dux	0.5692946855500273
ENSMUSG00000031154;RI:X:7733754:7733818-7733906:7734062:+	RI	A485+Dux	0.4990676019658384
ENSMUSG00000031226;AL:X:104126411-104126622:104128792:104126411-104159920:104160696:+	AL	A485+Dux	0.44599204364592604
ENSMUSG00000031362;A3:X:72285801-72286184:72285788-72286184:-	A3	A485+Dux	0.4532667151155185
ENSMUSG00000031601;AF:8:40963267-40964581:40964763:40963267-40968745:40968888:-	AF	A485+Dux	0.2312582021715144
ENSMUSG00000031601;AF:8:40963267-40964581:40964795:40963267-40968745:40968888:-	AF	A485+Dux	0.33498152356887195
ENSMUSG00000031683;SE:8:79539709-79546616:79546714-79547677:-	SE	A485+Dux	0.3840457322076424
ENSMUSG00000031812;A5:8:122320389-122322725:122320284-122322725:+	A5	A485+Dux	0.5088677610574245
ENSMUSG00000031812;AF:8:122317220:122317303-122320229:122317451:122317662-122320229:+	AF	A485+Dux	0.6593448544918803
ENSMUSG00000031812;RI:8:122320229:122320284-122322725:122322831:+	RI	A485+Dux	0.6459482752976585
ENSMUSG00000031812;RI:8:122320229:122320389-122322725:122322831:+	RI	A485+Dux	0.8532570312441181
ENSMUSG00000031879;A3:8:105367725-105367943:105367720-105367943:-	A3	A485+Dux	0.02320006071574887
ENSMUSG00000032113;AF:9:36635316-36637093:36637159:36635316-36637859:36638361:-	AF	A485+Dux	0.5347143311204218
ENSMUSG00000032113;AF:9:36637174-36637679:36637747:36637174-36637859:36637866:-	AF	A485+Dux	0.39005209930895535
ENSMUSG00000032328;SE:9:79684613-79687823:79687930-79700256:-	SE	A485+Dux	0.1391061022973734
ENSMUSG00000032407;SE:9:95377986-95382741:95382926-95384593:-	SE	A485+Dux	0.4633208377382064
ENSMUSG00000032745;SE:13:111585533-111589558:111589781-111589907:-	SE	A485+Dux	0.16617906496428858
ENSMUSG00000032883;SE:1:78635820-78640858:78640997-78659310:+	SE	A485+Dux	-0.06105650806337792
ENSMUSG00000032883;SE:1:78635820-78659310:78659727-78665954:+	SE	A485+Dux	0.011182784818893385
ENSMUSG00000033020;A5:15:79030383-79035536:79030338-79035536:+	A5	A485+Dux	0.021812420507682395
ENSMUSG00000033107;AF:18:21077682:21077814-21107356:21094529:21094857-21107356:+	AF	A485+Dux	0.0228002952676305
ENSMUSG00000033499;SE:13:9208265-9208587:9208838-9214711:+	SE	A485+Dux	0.1421011602582856
ENSMUSG00000033952;SE:1:139404640-139405084:139408878-139410076:+	SE	A485+Dux	0.30281695809216025
ENSMUSG00000033964;AF:1:139350026:139350064-139350772:139350120:139350161-139350772:+	AF	A485+Dux	0.2511441028762874
ENSMUSG00000034024;A3:10:116887212-116888921:116887181-116888921:-	A3	A485+Dux	-0.021717030542756144
ENSMUSG00000034300;AF:18:34891959:34892197-34895548:34892626:34892650-34895548:+	AF	A485+Dux	0.1723506561133153
ENSMUSG00000034333;AL:15:88639136-88654741:88655079:88639136-88663612:88668719:+	AL	A485+Dux	0.1812194858176624
ENSMUSG00000034349;A3:3:68913546-68914522:68913546-68914597:+	A3	A485+Dux	0.26037622662628657
